,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,human_interference,smell_quality,c_molybdites,spore_color,no_rings
1891,2,1,3,3,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1892,2,1,1,1,2,4,1,2,2,6,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1893,2,1,3,1,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1894,2,1,1,4,2,4,1,2,2,6,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1895,2,1,2,1,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,4,4,1,0,1,1,1
1896,2,1,3,1,1,4,1,1,2,7,2,3,1,1,3,2,1,1,1,1,2,5,4,1,0,1,1,1
1897,2,4,1,4,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1898,2,4,1,1,2,4,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1899,2,1,1,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1900,2,4,3,4,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,1,5,4,1,0,1,1,1
1901,2,1,1,3,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1902,2,4,3,1,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1903,2,4,1,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1904,2,1,3,4,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1905,2,4,3,1,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1906,2,4,3,1,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1907,2,1,3,1,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,2,4,4,1,0,1,1,1
1908,2,4,1,4,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1909,2,4,1,3,2,4,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1910,2,1,2,5,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
1911,2,1,2,4,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,1,4,4,1,0,1,1,1
1912,2,1,2,5,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,4,4,1,0,1,1,1
1913,2,1,3,4,2,4,1,2,2,6,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1914,2,4,3,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1915,2,4,2,2,1,3,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,5,2,1,0,1,1,1
1916,1,4,2,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,1,1,1
1917,2,4,1,1,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1918,2,4,3,1,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1919,2,4,3,1,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
1920,2,1,3,5,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,1,5,4,1,0,1,1,1
1921,2,4,3,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1922,2,1,3,1,2,4,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1923,2,1,3,4,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1924,2,1,2,5,1,4,1,1,2,5,2,3,1,1,2,1,1,1,1,1,2,4,4,1,0,1,1,1
1925,2,4,3,1,1,4,1,1,2,5,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
1926,2,1,3,1,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1927,2,1,3,1,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1928,2,4,1,3,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1929,2,4,1,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1930,1,4,2,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1931,2,2,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1
1932,2,1,3,1,1,4,1,1,2,5,2,3,1,1,2,1,1,1,1,1,2,4,4,1,0,1,1,1
1933,2,4,3,4,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1934,2,1,3,1,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1935,2,1,1,1,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1936,2,4,1,3,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,3,4,4,1,0,1,0,1
1937,2,1,3,3,2,4,1,2,2,6,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1938,2,1,1,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1939,2,1,1,4,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1940,2,1,2,5,1,4,1,1,2,4,2,3,1,1,1,2,1,1,1,1,1,4,4,1,0,1,1,1
1941,2,4,3,1,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,4,4,1,0,1,1,1
1942,2,1,3,1,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,4,4,1,0,1,1,1
1943,2,4,3,3,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1944,2,4,1,1,2,4,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1945,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,0,1,1,1,1
1946,2,4,3,1,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1947,2,1,2,4,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,5,4,1,0,1,1,1
1948,2,1,2,4,1,4,1,1,2,2,2,3,1,1,2,3,1,1,1,1,2,4,4,1,0,1,1,1
1949,2,1,3,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1950,2,1,3,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
1951,2,1,2,5,1,4,1,1,2,7,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
1952,2,1,3,4,1,4,1,1,2,4,2,3,1,1,2,2,1,1,1,1,1,5,4,1,0,1,1,1
1953,2,1,3,4,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,2,4,4,1,0,1,1,1
1954,2,1,3,1,1,4,1,1,2,4,2,3,1,1,3,3,1,1,1,1,1,4,4,1,0,1,1,1
1955,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1
1956,2,1,3,1,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1957,2,1,2,1,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
1958,2,1,3,4,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,2,5,4,1,0,1,1,1
1959,1,4,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
1960,2,1,3,4,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,1,5,4,1,0,1,1,1
1961,2,1,3,4,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1962,2,1,3,5,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,1,4,4,1,0,1,1,1
1963,2,4,3,1,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1964,2,4,1,3,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1965,2,4,1,1,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1966,2,1,2,5,1,4,1,1,2,5,2,3,1,1,1,3,1,1,1,1,2,4,4,1,0,1,1,1
1967,2,4,1,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1968,2,4,3,1,1,4,1,1,2,2,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
1969,2,4,1,3,2,4,1,2,2,6,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1970,2,1,3,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1971,2,4,3,1,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1972,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,1,1,1
1973,2,1,3,1,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,5,4,1,0,1,1,1
1974,2,4,1,1,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1975,1,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
1976,2,1,3,1,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,2,4,4,1,0,1,1,1
1977,2,1,3,4,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,5,4,1,0,1,1,1
1978,2,4,3,1,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1979,2,1,3,5,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,1,4,4,1,0,1,1,1
1980,2,4,3,3,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1981,2,1,3,3,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
1982,2,1,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,0,1,1,1
1983,2,1,1,3,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1984,2,1,2,4,1,4,1,1,2,7,2,3,1,1,3,3,1,1,1,1,2,4,4,1,0,1,1,1
1985,2,1,3,4,1,4,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,5,4,1,0,1,1,1
1986,2,1,1,4,2,4,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1987,1,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1
1988,2,1,3,5,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,2,4,4,1,0,1,1,1
1989,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1990,1,4,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1
1991,2,1,3,4,1,4,1,1,2,4,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
1992,2,4,1,1,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
1993,2,1,3,4,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,2,5,4,1,0,1,1,1
1994,2,1,3,1,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1995,2,1,3,1,1,4,1,1,2,5,2,3,1,1,3,3,1,1,1,1,2,5,4,1,0,1,1,1
1996,2,4,1,1,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
1997,2,4,3,1,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1998,2,1,1,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
1999,2,1,1,1,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2000,2,1,3,1,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,2,4,4,1,0,1,1,1
2001,2,1,2,5,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,2,4,4,1,0,1,1,1
2002,2,4,1,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2003,2,1,3,1,1,4,1,1,2,5,2,3,1,1,2,3,1,1,1,1,1,5,4,1,0,1,1,1
2004,1,4,2,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,4,1,0,1,1,1,1
2005,2,1,2,2,1,3,1,1,2,2,1,4,1,3,1,1,1,1,1,1,2,1,2,1,0,1,1,1
2006,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
2007,2,4,3,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2008,2,4,3,1,2,4,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2009,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1
2010,2,1,1,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2011,2,1,3,1,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2012,2,1,3,5,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
2013,2,4,3,1,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2014,2,1,3,3,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2015,2,4,1,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2016,2,4,3,3,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2017,2,4,1,2,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4,1,0,1,1,1
2018,2,4,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,2,4,4,1,0,1,1,1
2019,2,4,3,1,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2020,2,1,3,1,1,4,1,1,2,7,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
2021,2,1,2,4,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,5,4,1,0,1,1,1
2022,2,1,3,1,1,4,1,1,2,7,2,3,1,1,1,3,1,1,1,1,2,5,4,1,0,1,1,1
2023,2,1,3,1,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2024,2,1,3,4,1,4,1,1,2,7,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
2025,2,1,3,1,1,4,1,1,2,2,2,3,1,1,3,2,1,1,1,1,1,4,4,1,0,1,1,1
2026,2,1,3,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2027,2,1,3,1,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,4,4,1,0,1,1,1
2028,2,1,1,1,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2029,2,2,2,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1
2030,2,1,2,5,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,1,4,4,1,0,1,1,1
2031,2,4,1,1,2,4,1,2,2,6,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2032,2,1,3,5,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,1,5,4,1,0,1,1,1
2033,2,4,2,1,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,1,5,4,1,0,1,1,1
2034,2,1,2,4,1,4,1,1,2,7,2,3,1,1,3,3,1,1,1,1,1,4,4,1,0,1,1,1
2035,2,1,1,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2036,2,1,1,1,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2037,2,1,3,4,2,4,1,2,2,4,2,1,2,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2038,2,1,1,4,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2,1,0,1,1,1
2039,2,1,2,5,1,4,1,1,2,5,2,3,1,1,1,2,1,1,1,1,1,5,4,1,0,1,1,1
2040,2,4,3,4,1,4,1,1,2,5,2,3,1,1,3,1,1,1,1,1,2,5,4,1,0,1,1,1
2041,2,4,3,1,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,1,5,4,1,0,1,1,1
2042,2,1,3,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2043,2,4,1,1,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2044,2,1,3,3,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2045,2,1,2,2,1,2,1,1,2,4,1,4,1,3,1,1,1,1,1,1,2,1,5,0,0,1,1,1
2046,2,1,3,5,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,4,4,1,0,1,1,1
2047,2,1,3,1,2,4,1,2,2,6,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2048,2,1,2,1,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,1,4,4,1,0,1,1,1
2049,2,4,3,4,1,4,1,1,2,2,2,3,1,1,1,2,1,1,1,1,2,5,4,1,0,1,1,1
2050,2,1,3,3,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2051,2,1,2,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1
2052,2,1,1,1,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2053,2,4,1,3,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2054,2,4,3,1,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,2,4,4,1,0,1,1,1
2055,2,4,3,3,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2056,2,1,3,4,1,4,1,1,2,7,2,3,1,1,2,2,1,1,1,1,2,4,4,1,0,1,1,1
2057,2,1,3,1,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,2,5,4,1,0,1,1,1
2058,2,1,3,3,2,4,1,2,2,4,2,1,1,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2059,2,1,1,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,1,0,1,1,1
2060,2,4,1,4,2,4,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2061,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1
2062,2,4,3,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2063,2,1,3,1,1,4,1,1,2,2,2,3,1,1,3,1,1,1,1,1,2,4,4,1,0,1,1,1
2064,2,1,3,3,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2065,2,1,2,1,1,4,1,1,2,7,2,3,1,1,3,1,1,1,1,1,1,4,4,1,0,1,1,1
2066,2,1,2,5,1,4,1,1,2,4,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
2067,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,1,1,1
2068,2,4,1,4,2,4,1,2,2,4,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2069,2,1,3,4,1,4,1,1,2,2,2,3,1,1,1,3,1,1,1,1,1,5,4,1,0,1,1,1
2070,2,4,3,4,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,5,4,1,0,1,1,1
2071,2,1,3,4,1,4,1,1,2,2,2,3,1,1,1,3,1,1,1,1,1,4,4,1,0,1,1,1
2072,2,1,3,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,2,5,4,1,0,1,1,1
2073,2,1,3,1,1,4,1,1,2,7,2,3,1,1,3,3,1,1,1,1,1,5,4,1,0,1,1,1
2074,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1,0,1,1,1,1
2075,2,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,0,1,1,1
2076,2,1,3,1,1,4,1,1,2,2,2,3,1,1,3,2,1,1,1,1,2,4,4,1,0,1,1,1
2077,2,4,2,1,1,4,1,1,2,5,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
2078,2,1,1,4,2,4,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2079,2,1,2,5,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,5,4,1,0,1,1,1
2080,2,1,3,4,2,4,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2081,2,4,1,3,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2082,2,1,3,1,1,4,1,1,2,2,2,3,1,1,2,3,1,1,1,1,2,4,4,1,0,1,1,1
2083,2,4,3,1,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,2,4,4,1,0,1,1,1
2084,2,4,3,4,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2085,2,4,3,4,2,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2086,2,4,3,1,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2087,2,1,3,4,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,5,4,1,0,1,1,1
2088,2,1,3,5,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,2,5,4,1,0,1,1,1
2089,1,4,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2090,2,1,2,4,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,1,4,4,1,0,1,1,1
2091,2,1,1,3,2,4,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2092,2,2,1,3,1,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,3,1,0,1,1,1
2093,2,1,1,3,2,4,1,2,2,6,2,1,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,1
2094,2,4,3,1,2,4,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2095,2,1,2,4,1,4,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,5,4,1,0,1,1,1
2096,2,4,3,4,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,4,4,1,0,1,1,1
2097,2,1,3,4,2,4,1,2,2,4,2,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1
2098,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
2099,2,1,1,1,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1
2100,2,1,2,4,1,4,1,1,2,4,2,3,1,1,1,3,1,1,1,1,1,5,4,1,0,1,1,1
2101,2,4,3,4,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,2,4,4,1,0,1,1,1
2102,2,1,2,1,1,4,1,1,2,5,2,3,1,1,3,1,1,1,1,1,2,4,4,1,0,1,1,1
2103,2,1,3,5,1,4,1,1,2,4,2,3,1,1,3,3,1,1,1,1,2,5,4,1,0,1,1,1
2104,2,4,3,1,1,4,1,1,2,5,2,3,1,1,2,2,1,1,1,1,2,5,4,1,0,1,1,1
2105,2,1,3,5,1,4,1,1,2,7,2,3,1,1,2,3,1,1,1,1,1,5,4,1,0,1,1,1
2106,2,4,3,1,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,2,4,4,1,0,1,1,1
2107,2,1,2,5,1,4,1,1,2,7,2,3,1,1,3,2,1,1,1,1,1,5,4,1,0,1,1,1
2108,2,1,3,4,1,4,1,1,2,5,2,3,1,1,3,1,1,1,1,1,1,4,4,1,0,1,1,1
2109,2,4,3,4,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,4,4,1,0,1,1,1
2110,2,1,3,5,1,4,1,1,2,5,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
2111,2,1,2,5,1,4,1,1,2,7,2,3,1,1,2,2,1,1,1,1,2,4,4,1,0,1,1,1
2112,1,1,1,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1
2113,2,1,3,5,1,4,1,1,2,2,2,3,1,1,3,3,1,1,1,1,2,4,4,1,0,1,1,1
2114,2,1,2,4,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,4,4,1,0,1,1,1
2115,2,1,3,1,1,4,1,1,2,4,2,3,1,1,2,3,1,1,1,1,2,5,4,1,0,1,1,1
2116,2,1,2,5,1,4,1,1,2,5,2,3,1,1,1,3,1,1,1,1,1,5,4,1,0,1,1,1
2117,2,1,2,4,1,4,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,4,4,1,0,1,1,1
2118,2,1,3,4,1,4,1,1,2,2,2,3,1,1,3,2,1,1,1,1,1,4,4,1,0,1,1,1
2119,2,1,2,4,1,4,1,1,2,7,2,3,1,1,2,1,1,1,1,1,1,4,4,1,0,1,1,1
2120,2,1,3,5,1,4,1,1,2,4,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
2121,2,4,2,5,1,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,5,4,1,0,1,1,1
2122,2,4,3,1,1,4,1,1,2,4,2,3,1,1,2,2,1,1,1,1,1,4,4,1,0,1,1,1
2123,2,1,3,1,1,4,1,1,2,7,2,3,1,1,1,2,1,1,1,1,1,4,4,1,0,1,1,1
2124,2,4,2,4,1,4,1,1,2,5,2,3,1,1,3,2,1,1,1,1,1,4,4,1,0,1,1,1
